,id,name,slug,st_x,st_y,district,state,region,panchayat,sub_district_type_id,sub_district_name
511,761,Bheemanakatte,761-bheemanakatte,13.664659,75.2112222,Shimoga,Karnataka,,,3.0,Thirthahalli
512,913,South Andaman,913-south-andaman,11.8744724517499,92.6676025390625,South Andaman,Andaman and Nicobar Islands,,,,
513,915,Aarattuvazhi,915-aarattuvazhi,9.5050364,76.3282704,Alappuzha,Kerala,,,1.0,Pattanakkad
514,907,Bairoli,907-bairoli,29.3803039,79.4635658,Nainital,Uttarakhand,,,4.0,Ramgarh
515,916,Katabele,916-katabele,22.9605105,88.5674032,Nadia,West Bengal,,,1.0,Haringhata
516,914,Tatla,914-tatla,23.4008744,88.5013962,Nadia,West Bengal,,,1.0,Krishnagar II
517,905,Dhyari,905-dhyari,29.5329662,80.0213538,Nainital,Uttarakhand,,,4.0,Ramgarh
518,906,Dhubulia,906-dhubulia,23.4008744,88.5013962,Nadia,West Bengal,,,1.0,Krishnagar II
519,917,Purba Satali,917-purba-satali,26.6924762,89.448634,Alipurduar,West Bengal,,,1.0,Kalchini
520,918,Totopara,918-totopara,26.7081667,89.1379085,Alipurduar,West Bengal,,,1.0,Madarihat-Birpara
521,922,Nimgaon Ketki,922-nimgaon-ketki,18.0848399,74.9164335,Pune,Maharashtra,,,3.0,Indapur
522,940,Barcem,940-barcem,15.0611403,74.0476378,South Goa,Goa,,,3.0,Quepem
523,930,Sao Jacinto Island ,930-sao-jacinto-island,15.4058832,73.8632243,South Goa,Goa,,,3.0,Mormugao
524,935,Assolna,935-assolna,15.1773491,73.9683102,South Goa,Goa,,,3.0,Salcete
525,945,Cotigao,945-cotigao,14.9760305,74.2061931,South Goa,Goa,,,3.0,Canacona
526,950,Surla,950-surla,15.454773,74.2296713,South Goa,Goa,,,3.0,Dharbandora
527,955,Nagoa,955-nagoa,15.5551742,73.7801447,North Goa,Goa,,,3.0,Bardez
528,960,Chorao,960-chorao,15.5373082,73.8830701,North Goa,Goa,,,3.0,Tiswadi
529,966,Aravalem,966-aravalem,15.5510655,74.0266645,North Goa,Goa,,,3.0,Bicholim
530,73,Odisha,73-odisha,20.9516658,85.0985236,Anugul,Odisha,,,,
531,515,Hmuifang,515-hmuifang,23.4531431,92.7528906,Serchhip,Mizoram,,,1.0,
532,973,Netorli,973-netorli,15.0911478,74.2296713,South Goa,Goa,,,3.0,Sanguem
533,956,Parra,956-parra,15.5163112,73.9830029,North Goa,Goa,,,3.0,Bardez
534,926,Dhruvala,926-dhruvala,21.7116571,69.9907655,Porbandar,Gujarat,,,4.0,Kutiyana
535,931,Quelossim ,931-quelossim,15.3930798,73.9301037,South Goa,Goa,,,3.0,Mormugao
536,936,Paroda,936-paroda,15.2077815,74.0358876,South Goa,Goa,,,3.0,Salcete
537,941,Porteem,941-porteem,15.1742018,74.2003231,South Goa,Goa,,,,
538,1098,Upper Pudung,1098-upper-pudung,27.0593562,88.4694535,Kalimpong,West Bengal,,,1.0,Kalimpong I
539,946,Poinguinim,946-poinguinim,14.9737934,74.0946311,South Goa,Goa,,,3.0,Canacona
540,31,Kanchipuram,31-kanchipuram,12.8341735,79.7036402,Kanchipuram,Tamil Nadu,,,,
541,951,Chopdem,951-chopdem,15.6371103,73.7551405,North Goa,Goa,,,3.0,Pernem
542,1180,"SH134, Gokak, Gokak taluku, Belgaum district, Karnataka, 591307, India",1180-sh134-gokak-gokak-taluku-belgaum-district-kar,16.168081,74.7805192,Belgaum district,Karnataka,,,,
543,987,Bardeuli,987-bardeuli,22.3329682,88.2868657,South 24 Parganas,West Bengal,,,1.0,Bishnupur - I
544,961,Goltim (formerly Divar),961-goltim-formerly-divar,15.5189496,73.9036487,North Goa,Goa,,,3.0,Tiswadi
545,967,Mencurem,967-mencurem,15.6890895,73.8977693,North Goa,Goa,,,3.0,Bicholim
546,993,Chandi,993-chandi,25.3265812,85.4048465,South 24 Parganas,West Bengal,,,1.0,Bishnupur - II
547,997,Dadpur,997-dadpur,19.9782864,83.1876753,South 24 Parganas,West Bengal,,,1.0,Bishnupur - II
548,1002, Tentulberia,1002-tentulberia,24.0094683,87.6112325,South 24 Parganas,West Bengal,,,1.0,Mathurapur - I
549,1006,Khari,1006-khari,22.0819258,88.4355422,South 24 Parganas,West Bengal,,,1.0,Mathurapur - II
550,1011, Dogacha,1011-dogacha,47.5397493,-122.0380521,South 24 Parganas,West Bengal,,,1.0,Mograhat- I
551,1015,Amtala,1015-amtala,23.9309782,88.4476565,South 24 Parganas,West Bengal,,,1.0,Bishnupur - I
552,1049,"Sukna Pratham Khanda, Sainagar Part II hamlet",1049-sukna-pratham-khanda-sainagar-part-ii-hamlet,26.7889417,88.3712796,Darjeeling,West Bengal,,,1.0,Kurseong
553,1095,Kaniyanpura,1095-kaniyanpura,8.5839678,76.8519159,Chamarajanagar,Karnataka,,,3.0,
554,1022,Nimmalakunta,1022-nimmalakunta,14.4137447,77.7126189,Anantapur,Andhra Pradesh,,,6.0,Dharmavaram
555,1026,R. Kanthalapadu,1026-r-kanthalapadu,15.8787861,77.8653126,Kurnool,Andhra Pradesh,,,6.0,Kurnool
556,1050,"Sukna Pratham Khanda, Sainagar Part I hamlet",1050-sukna-pratham-khanda-sainagar-part-i-hamlet,26.7889417,88.3712796,Darjeeling,West Bengal,,,1.0,Kurseong
557,1054,Yokprintam Khasmahal,1054-yokprintam-khasmahal,27.045036,88.5057574,Darjeeling,West Bengal,,,1.0,Kalimpong I
558,1035,Hasan Chak,1035-hasan-chak,26.0734821,85.4078902,Vaishali,Bihar,,,4.0,Bidupur
559,1031,"NH44, Gutturu, Anantapur, Andhra Pradesh, 515164, India",1031-nh44-gutturu-anantapur-andhra-pradesh-515164-,14.191467,77.6321339,Anantapur,Andhra Pradesh,,,1.0,Penukonda
560,1058,Icha Forest,1058-icha-forest,27.1250274,88.5613634,Kalimpong,West Bengal,,,1.0,Kalimpong II
561,1042,Salbani,1042-salbani,22.642257,87.3190065,Bankura,West Bengal,,,1.0,Bankura II
562,526,Matheran,526-matheran,18.9886587,73.271179,Raigad,Maharashtra,,,1.0,Karjat
563,1062,Yokprintam Khasmahal,1062-yokprintam-khasmahal,27.045036,88.5057574,Kalimpong,West Bengal,,,1.0,Kalimpong I
564,1066,Hill Cart Road,1066-hill-cart-road,26.8817826,88.3214656,Darjeeling,West Bengal,,,1.0,Jorebungalow Sukiapokhri
565,1069,Yellori,1069-yellori,18.4087934,76.5603828,Latur,Maharashtra,,,,
566,1073,Goghat,1073-goghat,22.8864233,87.7049453,Hooghly,West Bengal,,,1.0,Goghat I
567,1077,Puinan,1077-puinan,22.9465822,88.2193381,Hooghly,West Bengal,,,1.0,Polba-Dadpur
568,1081,Rajbalhat,1081-rajbalhat,22.7653753,88.0045062,Hooghly,West Bengal,,,1.0,Jangipara
569,1088,Patiapadar,1088-patiapadar,18.7019962,82.3139863,Koraput,Odisha,,,1.0,Boipariguda
570,1091,Pujariput,1091-pujariput,18.8092954,82.7076897,Koraput,Odisha,,,1.0,Kundura
571,39,Mahbubnagar,39-mahbubnagar,16.7375089,78.0081221,Mahbubnagar,Telangana,,,,
572,215,East Godāvari,215-east-godavari,17.834,81.834,East Godavari,Andhra Pradesh,,,1.0,
573,1102,Vijayanagar colony,1102-vijayanagar-colony,14.6818877,77.6005911,Anantapur,Andhra Pradesh,,,,
574,1100,Kunagahalli,1100-kunagahalli,11.743719,76.5921665,Chamarajanagar,Karnataka,,,,
575,548,Dharmavaram,548-dharmavaram,14.4137447,77.7126189,Anantapur,Andhra Pradesh,,,1.0,
576,1107,Karajkheda,1107-karajkheda,18.0450479,76.2652909,Osmanabad,Maharashtra,,,3.0,Osmanabad 
577,1110,Sangwadewadi,1110-sangwadewadi,16.7049873,74.2432527,Kolhapur,Maharashtra,,,3.0,Karvir
578,1113,Yalgud,1113-yalgud,16.5954451,74.3920038,Kolhapur,Maharashtra,,,3.0, Hatkanangle
579,1085,Gatanguda,1085-gatanguda,20.1630518,84.3406853,Koraput,Odisha,,,1.0,Boipariguda
580,1116,Solang,1116-solang,32.3230263,77.1564253,Kullu,Himachal Pradesh,,,1.0,Nagar
581,1019,Tawang,1019-tawang,27.5780678,91.8757422,Tawang,Arunachal Pradesh,,,,
582,1126,Khupsa,1126-khupsa,19.5080314,76.4488974,Parbhani,Maharashtra,,,3.0,Sailu
583,1122,Upalai,1122-upalai,18.2224536,75.6091696,Solapur,Maharashtra,,,3.0,Madha
584,1128,Aloor,1128-aloor,10.3186274,76.3000419,Thrissur,Kerala,,,3.0,Mala
585,1119,Wadavali,1119-wadavali,18.3781826,73.506402,Pune,Maharashtra,,,3.0,Mulshi
586,1478,Pamban,1478-pamban,9.2820256,79.2126824,Ramanathapuram,Tamil Nadu,,,,
587,974,Velguem,974-velguem,15.5018317,74.0564499,North Goa,Goa,,,3.0,Sattari
588,1114,Parbhani,1114-parbhani,19.2609958,76.776665,Parbhani,Maharashtra,,,,
589,927,Baphla,927-baphla,19.5465258,82.9313323,Kalahandi,Odisha,,,1.0,Thuamul Rampur
590,932,Betalbalim,932-betalbalim,15.2967244,73.9235822,South Goa,Goa,,,3.0,Salcete
591,937,Sarzona,937-sarzona,15.2165747,74.0006328,South Goa,Goa,,,3.0,Salcete
592,988,Deuli,988-deuli,22.204139,87.7923186,South 24 Parganas,West Bengal,,,1.0,Bishnupur - I
593,942,Porteem,942-porteem,15.1742018,74.2003231,South Goa,Goa,,,3.0,Sanguem
594,947,Canacona,947-canacona,14.9931145,74.0476378,South Goa,Goa,,,3.0,Canacona
595,994,Amtala,994-amtala,23.9309782,88.4476565,South 24 Parganas,West Bengal,,,1.0,Bishnupur - II
596,952,Querim,952-querim,15.713758,73.6977661,North Goa,Maharashtra,,,3.0,Pernem
597,957,Assonora,957-assonora,15.6208378,73.8977693,North Goa,Goa,,,3.0,Bardez
598,998,Uttar Durgapur,998-uttar-durgapur,21.9302031,88.3105668,South 24 Parganas,West Bengal,,,1.0,Mathurapur - I
599,962,Navelim (formerly Divar),962-navelim-formerly-divar,15.2616025,73.9565551,North Goa,Goa,,,3.0,Tiswadi
600,968,Sarvona,968-sarvona,15.2993265,74.123996,North Goa,Goa,,,3.0,Bicholim
601,999,Rajapur,999-rajapur,22.6470175,88.1961965,South 24 Parganas,West Bengal,,,1.0,Mathurapur - I
602,1003,Siddheswar,1003-siddheswar,28.466667,82.2,South 24 Parganas,West Bengal,,,1.0,Mathurapur - I
603,1007,Hatuganj,1007-hatuganj,22.1911572,88.191323,South 24 Parganas,West Bengal,,,1.0,Mograhat- I
604,1012,Ishwaripur,1012-ishwaripur,22.2955518,89.1038783,South 24 Parganas,West Bengal,,,1.0,Mograhat - II
605,1043,Rajogram,1043-rajogram,23.2400408,87.0848378,Bankura,West Bengal,,,1.0,Bankura II
606,1099,Kalimpong Khasmahal,1099-kalimpong-khasmahal,27.064975,88.4452339,Darjeeling,West Bengal,,,1.0,Kalimpong I
607,58,Panchmura,58-panchmura,22.9667,87.1667,Bankura,West Bengal,,,,
608,1104,Mangala,1104-mangala,11.6502568,76.6690648,Chamarajanagar,Karnataka,,,,
609,1046,Katoria,1046-katoria,24.7454069,86.7227753,Banka,Bihar,,,,
610,1016,Kolavade,1016-kolavade,18.5306668,73.5111883,Pune,Maharashtra,,,3.0,Mulshi
611,1023,Bhindran,1023-bhindran,30.2656392,75.9136608,Sangrur,Punjab,,,4.0,Sangrur
612,1027,Malkhaipet,1027-malkhaipet,17.1765832,77.8767442,Adilabad,Telangana,,,6.0,Pargi
613,1032,Sankhua,1032-sankhua,21.4235421,86.8151302,Dhenkanal,Odisha,,,1.0,Sadar
614,1036,Nihal Prasad,1036-nihal-prasad,20.7982709,85.9930198,Dhenkanal,Odisha,,,4.0,Gondia
615,1070,Kulbatpur,1070-kulbatpur,22.8910145,87.9322547,Hooghly,West Bengal,,,1.0,Pursurah
616,1092,Khamaswadi,1092-khamaswadi,18.455664,76.0446304,Osmanabad,Maharashtra,,,,
617,1059,Nandivada,1059-nandivada,16.497495,80.9829631,Krishna,Andhra Pradesh,,,6.0,Nandivada
618,1074,Shyamballabpur,1074-shyamballabpur,22.8864233,87.7049453,Hooghly,West Bengal,,,1.0,Goghat I
619,1078,Tisa,1078-tisa,22.6894929,88.2668009,Hooghly,West Bengal,,,1.0,Chanditala II
620,1051,"Bara Maniram, Ashapur Tea Garden hamlet",1051-bara-maniram-ashapur-tea-garden-hamlet,26.6953924,88.186449,Darjeeling,West Bengal,,,1.0,Naxalbari
621,923,Sainik Takli,923-sainik-takli,16.7480408,74.5908872,Kolhapur,Maharashtra,,,3.0,Shirol
622,1055,Bong Khasmahal,1055-bong-khasmahal,27.0506618,88.4815582,Darjeeling,West Bengal,,,1.0,Kalimpong I
623,1082,Lokkere,1082-lokkere,11.6653638,76.7019038,Chamarajanagar district,Karnataka,,,,
624,1067,Kadamankudi,1067-kadamankudi,11.090468,79.4260811,Thanjavur district,Tamil Nadu,,,,
625,1086,Dadhiapadar,1086-dadhiapadar,18.751105,82.4332952,Koraput,Odisha,,,1.0,Boipariguda
626,1089,Taliaguda,1089-taliaguda,18.751105,82.4332952,Koraput,Odisha,,,1.0,Boipariguda
627,1063,Jore Bunglow,1063-jore-bunglow,27.0105881,88.258894,Darjeeling,West Bengal,,,1.0,Jorebunglow Sukiapokhri
628,1096,Dhibra,1096-dhibra,25.5950894,85.0350382,Patna,Bihar,,,,
629,1103,Mohityache Vadgaon,1103-mohityache-vadgaon,17.2963611,74.3315243,Sangli district,Maharashtra,,,3.0,Kadegaon
630,1108,Bamungaon,1108-bamungaon,26.1209512,92.2802755,Marigaon,Assam,,,1.0,Sidli-Chirang
631,1101,Ghaghri,1101-ghaghri,22.6040106,85.8050987,Godda,Jharkhand,,,1.0,Sunderpahari
632,461,Shenoli,461-shenoli,17.1897127,74.2612154,Satara,Maharashtra,,,1.0,Karad
633,1111,Sambhapur,1111-sambhapur,16.8035957,74.2911429,Kolhapur,Maharashtra,,,3.0,Hatkanangle
634,1117,"Anantapur - Krishnagiri Road, Kamalanagar, Anantapur, Andhra Pradesh, 515001, India",1117-anantapur-krishnagiri-road-kamalanagar-ananta,14.6818877,77.6005911,Anantapur,Andhra Pradesh,,,,
635,1120,New Wadde,1120-new-wadde,16.7049873,74.2432527,Kolhapur,Maharashtra,,,3.0,Karvir
636,1123,Ichalkaranji,1123-ichalkaranji,16.7090008,74.4560807,Kolhapur,Maharashtra,,,,
637,558,Majalgaon,558-majalgaon,19.1646654,76.2044549,Beed,Maharashtra,,,1.0,
638,559,Krishnadaspur,559-krishnadaspur,21.732858,88.3943282,South 24 Parganas,West Bengal,,,1.0,Patharpratima
639,1131,Ray Band,1131-ray-band,23.6414912,86.6736997,Bankura,West Bengal,,,1.0,Bankura II
640,983,Takwiki,983-takwiki,18.2069636,76.1783739,Osmanabad,Maharashtra,,,,
641,1133,Badageria,1133-badageria,22.9472715,87.1410427,Bankura,West Bengal,,,1.0,Simlapal
642,1134,Kenjakura,1134-kenjakura,23.2696984,86.9217169,Bankura,West Bengal,,,1.0,Bankura I
643,1169,Chitradurga,1169-chitradurga,14.2305594,76.3984537,Chitradurga,Karnataka,,,,
644,975,Sanvordem,975-sanvordem,15.2792343,74.1210597,South Goa,Goa,,,3.0,Sattari
645,1864,Boranda,1864-boranda,19.6978751,72.7686942,Palghar,Maharashtra,,,,
646,984,Panch Gachhia,984-panch-gachhia,22.2818281,88.4621891,South 24 Parganas,West Bengal,,,1.0,Baruipur
647,989,Amtala,989-amtala,23.9309782,88.4476565,Murshidabad,West Bengal,,,1.0,Bishnupur - I
648,990,Julpia,990-julpia,22.3656924,88.3542886,South 24 Parganas,West Bengal,,,1.0,Bishnupur - I
649,924,Arambol,924-arambol,15.6871252,73.7213063,North Goa,Goa,,,3.0,Pernem
650,995,Mirpur,995-mirpur,33.1479849,73.7536695,South 24 Parganas,West Bengal,,,1.0,Bishnupur- II
651,1000,Rambati,1000-rambati,23.055458,87.8721602,South 24 Parganas,West Bengal,,,1.0,Mathurapur - I
652,933,Colva,933-colva,15.2761178,73.9192078,South Goa,Goa,,,3.0,Salcete
653,1004,Raidighi,1004-raidighi,22.001195,88.4353595,South 24 Parganas,West Bengal,,,1.0,Mathurapur - II
654,1064,Ghoom Pahar Forest,1064-ghoom-pahar-forest,27.015029,88.2022876,Darjeeling,West Bengal,,,1.0,Jorebungalow Sukiapokhri
655,938,Paroda,938-paroda,15.2077815,74.0358876,South Goa,Goa,,,1.0,Quepem
656,1008,Satghara Debipur,1008-satghara-debipur,22.1447414,88.4086461,South 24 Parganas,West Bengal,,,1.0,Mograhat- I
657,943,Verlem,943-verlem,15.0490724,74.2766186,South Goa,Goa,,,3.0,Sanguem
658,948,Sancordem,948-sancordem,15.3997616,74.1768412,South Goa,Goa,,,3.0,Dharbandora
659,1013,Bankadwar,1013-bankadwar,22.1932614,88.3931154,South 24 Parganas,West Bengal,,,1.0,Mograhat - II
660,953,Paliem,953-paliem,15.7067992,73.7183639,North Goa,Goa,,,3.0,Pernem
661,958,Camurlim,958-camurlim,15.6408653,73.7860276,North Goa,Goa,,,3.0,Bardez
662,1017,Thummalapalli,1017-thummalapalli,16.9499885,79.0072883,Ranga Reddy,Telangana,,,6.0,Vicarabad
663,963,Carambolim,963-carambolim,15.4848464,73.9418603,North Goa,Goa,,,3.0,Tiswadi
664,928,Khadakwadi,928-khadakwadi,18.5306668,73.5111883,Pune,Maharashtra,,,3.0,Mulshi
665,1020,Bikkapathimund,1020-bikkapathimund,11.4916043,76.7336521,The Nilgiris,Tamil Nadu,,,,
666,1024,Panchalingala,1024-panchalingala,15.8629982,78.0209657,Kurnool,Telangana,,,6.0,Kurnool
667,1028,Chaukul,1028-chaukul,15.9022722,74.0351532,Sindhudurg,Maharashtra,,,4.0,Sawantwadi
668,1033,Pasia,1033-pasia,30.4599353,78.0695099,Sitapur,Uttar Pradesh,,,4.0,Kasmanda
669,330,Pithoragarh,330-pithoragarh,29.5828604,80.2181884,Pithoragarh,Uttarakhand,,,1.0,
670,919,Lawarde,919-lawarde,18.5306668,73.5111883,Pune,Maharashtra,,,3.0,Mulshi
671,1071,Patul,1071-patul,22.7527487,88.1578826,Hooghly,West Bengal,,,1.0,Khanakul I
672,1075,Kamarpukur,1075-kamarpukur,22.8976163,87.6556468,Hooghly,West Bengal,,,1.0,Goghat II
673,1079,Mosat,1079-mosat,22.7371236,88.1922909,Hooghly,West Bengal,,,1.0,Chanditala I
674,1039,Dinabandhu Pally,1039-dinabandhu-pally,23.164543,87.0624261,Bankura,West Bengal,,,1.0,Bankura II
675,1047,Osmanabad,1047-osmanabad,18.2069636,76.1783739,Osmanabad,Maharashtra,,,,
676,1052,Sona Chandi,1052-sona-chandi,26.5539653,88.1916201,Darjeeling,West Bengal,,,1.0,Kharibari
677,64,Rayagada,64-rayagada,19.17,83.4200000000001,Rayagada,Odisha,,,,
678,1056,Pudung Khasmahal,1056-pudung-khasmahal,27.0569555,88.5202703,Darjeeling,West Bengal,,,1.0,Kalimpong I
679,1060,Pudung Khasmahal,1060-pudung-khasmahal,27.0569555,88.5202703,Kalimpong,West Bengal,,,1.0,Kalimpong I
680,1083,Thayanur,1083-thayanur,10.7833723,78.6086621,Tiruchchirappalli,Tamil Nadu,,,3.0,Srirangam
681,1068,Keelathirupanthuruthi,1068-keelathirupanthuruthi,10.8665024,79.0998078,Thanjavur district,Tamil Nadu,,,3.0,Thiruvaiyaru 
682,1087,Kenduput,1087-kenduput,18.658222,82.6955914,Koraput,Odisha,,,1.0,Boipariguda
683,1090,Nuaguda,1090-nuaguda,19.6181995,82.8357887,Koraput,Odisha,,,1.0,Boipariguda
684,1093,Sukna,1093-sukna,26.6841254,88.3506468,Darjeeling,West Bengal,,,1.0,Kurseong
685,78,Huluganahalli,78-huluganahalli,12.6289299,77.0434934,Mandya,Karnataka,,,1.0,
686,1124,Malihapparga,1124-malihapparga,18.5837893,77.1932313,Latur,Maharashtra,,,3.0,Jalkot
687,72,Andhra Pradesh,72-andhra-pradesh,15.0193839773996,79.0897265625,YSR Kadapa,Andhra Pradesh,,,,
688,63,Vizianagaram,63-vizianagaram,18.1066576,83.3955506,Vizianagaram,Andhra Pradesh,,,,
689,1105,Bori,1105-bori,19.4981799,76.7278803,Parbhani,Maharashtra,,,,
690,1097,Karajgaon,1097-karajgaon,19.8841352,75.5939964,Aurangabad,Maharashtra,,,,
691,1109,Ingali,1109-ingali,16.6646865,74.3953998,Kolhapur,Maharashtra,,,3.0,Hatkanangle
692,1112,Jainyal,1112-jainyal,16.5300468,74.2267367,Kolhapur,Maharashtra,,,3.0,Kagal
693,1115,Kadavallur,1115-kadavallur,10.7174801,76.0661141,Thrissur,Kerala,,,3.0,Chowwannur
694,1121,Jamgaon,1121-jamgaon,17.6599188,75.9063906,Solapur,Maharashtra,,,3.0,Mohol
695,1118,Nagarur,1118-nagarur,14.9904167,77.8310104,Anantapur,Andhra Pradesh,,,,
696,1037,Kashiram Somla,1037-kashiram-somla,18.3942882,77.1126009,Latur,Maharashtra,,,3.0,Udgir
697,1127,Punnayurkulam,1127-punnayurkulam,10.6790657,76.0101767,Thrissur,Kerala,,,1.0,Chavakkad
698,1029,Takavade,1029-takavade,16.6906223,74.509707,Kolhapur,Maharashtra,,,4.0,Shirol
699,1132,Gopinathpur,1132-gopinathpur,22.8076683,88.0534236,Bankura,West Bengal,,,1.0,Bankura II
700,1130,Mahabalipuram,1130-mahabalipuram,12.626927,80.1927109,Kanchipuram district,Tamil Nadu,,,,
701,1479,Kagal,1479-kagal,16.5750891,74.3152571,Kolhapur,Maharashtra,,,,
702,976,Guleli (hamlet: Sonshi),976-guleli-hamlet-sonshi,15.464569,74.1298684,North Goa,Goa,,,3.0,Sattari
703,977,Sonal,977-sonal,15.539851,74.1894998,North Goa,Goa,,,3.0,Sattari
704,561,Bhim Nagar,561-bhim-nagar,19.155487,76.2080768,Beed,Maharashtra,,,1.0,Majalgaon
705,985,Gocharan,985-gocharan,22.2798885,88.4540151,South 24 Parganas,West Bengal,,,1.0,Baruipur
706,991,Sultanganja,991-sultanganja,25.2401294,86.7404395,South 24 Parganas,West Bengal,,,1.0,Bishnupur - I
707,996,Dadpur,996-dadpur,19.9782864,83.1876753,Kalahandi,Odisha,,,1.0,bishnupur- II
708,1018,West Kameng,1018-west-kameng,27.3427633,92.302446,West Kameng,Arunachal Pradesh,,,,
709,929,Dabolim,929-dabolim,15.3803485,73.8349952,South Goa,Goa,,,3.0,Dabolim
710,934,Utorda,934-utorda,15.3162262,73.9080581,South Goa,Goa,,,3.0,Salcete
711,1044,Ganjam,1044-ganjam,19.387389,85.0515413,Ganjam,Odisha,,,,
712,939,Naquerim,939-naquerim,15.1119157,73.9653715,South Goa,Goa,,,3.0,Quepem
713,944,Curpem,944-curpem,15.1271131,74.1768412,South Goa,Goa,,,3.0,Sanguem
714,1005,Kashinagar,1005-kashinagar,18.8577644,83.8807729,South 24 Parganas,West Bengal,,,1.0,Mathurapur- II
715,949,Caranzol ,949-caranzol,15.362751,74.2942208,South Goa,Goa,,,3.0,Dharbandora
716,954,Pomburpa,954-pomburpa,15.566591,73.8566087,North Goa,Goa,,,3.0,Bardez
717,1009,Baneswarpur,1009-baneswarpur,23.2039055,88.8371034,South 24 Parganas,West Bengal,,,1.0,Mograhat- I
718,959,Bastora,959-bastora,15.5814386,73.8272029,North Goa,Goa,,,3.0,Bardez
719,964,Siridao,964-siridao,15.4407215,73.8639594,North Goa,Goa,,,3.0,Tiswadi
720,1021,Kasol,1021-kasol,32.0099986,77.3149625,Kullu,Himachal Pradesh,,,4.0,Kullu (T)
721,965,Ella,965-ella,15.503211,73.9212858,North Goa,Goa,,,3.0,Tiswadi
722,1014, Taldi,1014-taldi,22.3457261,88.6096575,South 24 Parganas,West Bengal,,,1.0,Mograhat - II
723,1001,Birsing,1001-birsing,25.9656306,90.0679615,Dhubri,Assam,,,,
724,1025,Panchalingala,1025-panchalingala,15.8629982,78.0209657,Kurnool,Andhra Pradesh,,,6.0,Kurnool
725,1030,Kapashi,1030-kapashi,16.3338974,74.2795524,Kolhapur,Maharashtra,,,4.0,Kagal
726,540,Banka,540-banka,24.8181884,86.8749964,Banka,Bihar,,,1.0,Banka
727,252,Banswara,252-banswara,23.5461394,74.4349761,Banswara,Rajasthan,,,1.0,
728,296,Barali,296-barali,19.1382514,77.3209555,Nanded,Maharashtra,,,1.0,Mukhed
729,173,Baramulla,173-baramulla,34.2103825666137,74.3413925170898,Baramulla,Jammu and Kashmir,,,1.0,
730,340,Barberia,340-barberia,22.3425873,88.144998,North 24 Parganas,West Bengal,,,1.0,Barasat
731,549,Bargad,549-bargad,25.137687,81.455364,Chitrakoot,Uttar Pradesh,,,1.0,
732,322,Basukedar,322-basukedar,30.4381055,79.0567373,Rudraprayag,Uttarakhand,,,1.0,Augustmuni
733,321,Bazidpur,321-bazidpur,29.3724422,78.1358472,Bijnor,Uttar Pradesh,,,1.0,Bijnor
734,311,Bhanaj,311-bhanaj,30.51488,79.0959642,Rudraprayag,Uttarakhand,,,1.0,Ukhimath
735,347,Bhanduri,347-bhanduri,21.1072172,70.2810124,Junagadh,Gujarat,,,1.0,Malia
736,448,Bharkurra,448-bharkurra,25.2835064475557,80.9342193603516,Chitrakoot,Uttar Pradesh,,,1.0,
737,308,Birpara,308-birpara,26.486378,89.5002027,Alipurduar,West Bengal,,,1.0,
738,512,Bishaypur,512-bishaypur,23.8771494,87.7560361,Birbhum,West Bengal,,,1.0,
739,513,Bissamcuttack,513-bissamcuttack,19.5088016,83.5043545,Rayagada,Odisha,,,1.0,
740,1034,Chappi,1034-chappi,23.6150017,85.8514025,Bokaro,Jharkhand,,,1.0,Peterwar
741,1041,Salbani,1041-salbani,22.642257,87.3190065,Paschim Medinipur,West Bengal,,,1.0,Bankura II
742,563,Ballikita,563-ballikita,25.0186386,86.8885121,Banka,Bihar,,,1.0,Amarpur
743,490,Bolpur,490-bolpur,23.6686892,87.6827676,Birbhum,West Bengal,,,1.0,Bolpur-Sriniketan
744,1040,Bhadul,1040-bhadul,23.2141615,87.0911424,Bankura,West Bengal,,,1.0,Bankura II
745,1038,Narayanpatna,1038-narayanpatna,18.8769145,83.1689198,Koraput,Odisha,,,,
746,920,Kalamb,920-kalamb,18.5841902,76.0217831,Osmanabad,Maharashtra,,,3.0,Kalamb
747,1048,"Sukna Pratham Khanda, Sainagar hamlet",1048-sukna-pratham-khanda-sainagar-hamlet,26.7889417,88.3712796,Darjeeling,West Bengal,,,1.0,Kurseong
748,1053,Bijanbari,1053-bijanbari,27.067551,88.1921614,Darjeeling,West Bengal,,,1.0,Darjeeling Pulbazar
749,1057,Icha Forest,1057-icha-forest,27.1250274,88.5613634,Darjeeling,West Bengal,,,1.0,Kalimpong II
750,1061,Bong Khasmahal,1061-bong-khasmahal,27.0506618,88.4815582,Kalimpong,West Bengal,,,1.0,Kalimpong I
751,1065,Sonada Forest,1065-sonada-forest,26.9718918,88.2826103,Darjeeling,West Bengal,,,1.0,Jorebungalow Sukiapokhri
752,123,Marathwada,123-marathwada,17.275131,73.2721131999999,Ratnagiri,Maharashtra,,,,
753,1072,Harish Chak,1072-harish-chak,22.7278755,87.8672509,Hooghly,West Bengal,,,1.0,Khanakul II
754,1076,Polba,1076-polba,22.9594468,88.3069213,Hooghly,West Bengal,,,1.0,Polba-Dadpur
755,1080,Bandhagachi,1080-bandhagachi,23.1978692,88.4140897,Hooghly,West Bengal,,,1.0,Balagarh
756,92,Takalsim,92-takalsim,18.8043913,75.1680394,Bid,Maharashtra,,,,
757,1084,Kargil,1084-kargil,34.5538522,76.1348944,Kargil,Jammu and Kashmir,,,,
